B	muFe	ms1	ms2	ms3	ms4	ms5	ms6	ms7	ms8	ms9	ms10
0.961	7.359999999999999	1.807865686309725e9	1.944597321231736e9	1.9410294961800504e9	1.9410294961800504e9	1.3220793262132783e9	1.6974843663893993e9	1.329361236226223e9	1.6805394747835393e9	1.528494597959654e9	1.538295086624695e9
0.961	7.51	1.8400714880307643e9	1.9790344022533252e9	1.9752010825141497e9	1.9752010825141497e9	1.3449829823293636e9	1.727523626201122e9	1.3528873809223862e9	1.7102864633417659e9	1.5554369406218436e9	1.5655279817501e9
0.961	7.659999999999999	1.8721970998844938e9	2.0133822238268495e9	2.0092806416410391e9	2.0092806416410391e9	1.367818713923144e9	1.7574846534108691e9	1.3763522780286362e9	1.7399561108555195e9	1.5823072960447893e9	1.5926901368654656e9
0.961	7.81	1.9042442862261012e9	2.047642758701272e9	2.04327021651715e9	2.04327021651715e9	1.3905880468597164e9	1.7873691780009658e9	1.3997572818752017e9	1.7695501272628357e9	1.6091072608268032e9	1.6197831158033571e9
0.961	7.959999999999999	1.9362147394815857e9	2.0818178990106735e9	2.0771717664201e9	2.0771717664201e9	1.41329244411284e9	1.8171788592392194e9	1.4231036914340718e9	1.799070152613461e9	1.635838366201995e9	1.6468084184833312e9
0.961	8.11	1.9681100843791518e9	2.1159094610242658e9	2.1109871718869913e9	2.1109871718869913e9	1.435933309492498e9	1.8469152898461468e9	1.4463927535813558e9	1.828517761187269e9	1.662502081896504e9	1.6737674846779363e9
0.961	8.26	1.9999318818582969e9	2.149919189533921e9	2.1447182392756944e9	2.1447182392756944e9	1.4585119910861785e9	1.8765799998446887e9	1.4696256661108243e9	1.8578944652988434e9	1.6890998196902664e9	1.7006616974917576e9
0.961	8.41	2.0316816326864023e9	2.18384876191308e9	2.1783667049834423e9	2.1783667049834423e9	1.4810297844417045e9	1.9061744601208277e9	1.4928035805213323e9	1.887201718816106e9	1.7156329367113268e9	1.727492386579278e9
0.961	8.559999999999999	2.0633607808089514e9	2.217699791876597e9	2.2119342393548994e9	2.2119342393548994e9	1.5034879355145106e9	1.9357000857226992e9	1.515927604599418e9	1.9164409204208195e9	1.7421027384878824e9	1.7542608311265054e9
0.961	8.709999999999999	2.094970716458515e9	2.2514738329693117e9	2.2454224503073936e9	2.2454224503073936e9	1.5258876434007263e9	1.9651582389207528e9	1.5389988048149319e9	1.9456134166325848e9	1.768510481779247e9	1.7809682626164193e9
0.961	8.86	2.126512779042649e9	2.28517238180594e9	2.278832886697985e9	2.278832886697985e9	1.5482300628757148e9	1.994550232050384e9	1.5620182085463605e9	1.974720504618619e9	1.7948573772054148e9	1.807615867398281e9
0.961	9.01	2.1579882598301935e9	2.318796881085389e9	2.3121670414551196e9	2.3121670414551196e9	1.5705163067538993e9	2.023877330156339e9	1.584986806150892e9	2.0037634348065374e9	1.8211445916926575e9	1.8342047890771048e9
0.961	9.16	2.1893984044536996e9	2.3523487223974857e9	2.3454263544950275e9	2.3454263544950275e9	1.592747448086128e9	2.0531407534549482e9	1.6079055528920603e9	2.032743413318225e9	1.847373250751472e9	1.860736130739504e9
0.961	9.309999999999999	2.2207444152424693e9	2.385829248840262e9	2.37861221544057e9	2.37861221544057e9	1.6149245222079039e9	2.0823416796303828e9	1.6307753707370903e9	2.0616616042387755e9	1.873544440599641e9	1.887210957028333e9
0.961	9.459999999999999	2.2520274534008765e9	2.419239757463127e9	2.4117259661594434e9	2.4117259661594434e9	1.6370485286505606e9	2.1114812459778078e9	1.6535971500348845e9	2.0905191317348742e9	1.8996592101447482e9	1.9136302960800805e9
0.961	9.61	2.283248641044672e9	2.4525815015505056e9	2.4447689031356854e9	2.4447689031356854e9	1.6591204329272249e9	2.1405605514067597e9	1.6763717510842772e9	2.1193170820343602e9	1.92571857283645e9	1.939995141335358e9
0.961	9.76	2.3144090631053433e9	2.48585569275758e9	2.4777422796886516e9	2.4777422796886516e9	1.6811411682028866e9	2.169580658314965e9	1.6991000056008065e9	2.1480565052785234e9	1.951723508399451e9	1.9663064532322764e9
0.961	9.91	2.345509769115067e9	2.5190635031117516e9	2.510647308050871e9	2.510647308050871e9	1.7031116368583043e9	2.1985425943437877e9	1.7217827180909932e9	2.1767384172564535e9	1.9776749644563823e9	1.992565160793122e9
0.961	10.059999999999999	2.3765517748793917e9	2.5522060668879266e9	2.5434851613159757e9	2.5434851613159757e9	1.725032711955729e9	2.2274473540234766e9	1.7444206671404855e9	2.2053638010316052e9	2.0035738580495112e9	2.0187721631114588e9
0.961	10.209999999999999	2.407536064047323e9	2.5852844823692904e9	2.576256975266579e9	2.576256975266579e9	1.746905238614001e9	2.2562959003177123e9	1.7670146066229515e9	2.2339336084678354e9	2.0294210770681703e9	2.04492833074786e9
0.961	10.36	2.438463589586669e9	2.6182998135007253e9	2.608963850091465e9	2.608963850091465e9	1.7687300353000906e9	2.2850891660742054e9	1.7895652668356483e9	2.262448761663213e9	2.0552174815901613e9	2.0710345070408366e9
0.961	10.51	2.4693352751709743e9	2.6512530914440203e9	2.6416068519998894e9	2.6416068519998894e9	1.790507895042796e9	2.313828055388513e9	1.8120733555673459e9	2.2909101542978883e9	2.0809639051424983e9	2.0970915093398173e9
0.961	10.66	2.500152016484993e9	2.6841453160406847e9	2.674187014740336e9	2.674187014740336e9	1.8122395865749605e9	2.3425134448878083e9	1.8345395591029668e9	2.3193186529028587e9	2.1066611558882823e9	2.1231001301653628e9
0.961	10.809999999999999	2.530914682454354e9	2.7169774571908154e9	2.70670534103177e9	2.70670534103177e9	1.833925855408957e9	2.371146184939715e9	1.8569645431702774e9	2.347675098054687e9	2.1323100177438092e9	2.1490611383015256e9
0.961	10.959999999999999	2.5616241164053216e9	2.749750456151953e9	2.7391628039120135e9	2.7391628039120135e9	1.8555674248502283e9	2.3997271007923856e9	1.879348953832106e9	2.3759803055021176e9	2.1579112514326754e9	2.1749752798263984e9
0.961	11.11	2.5922811371581645e9	2.7824652267655473e9	2.771560348010391e9	2.771560348010391e9	1.8771649969534895e9	2.4282569936499147e9	1.9016934183281054e9	2.4042350672289023e9	2.1834655954794483e9	2.200843279083993e9
0.961	11.26	2.6228865400609603e9	2.815122656614311e9	2.80389889074923e9	2.80389889074923e9	1.8987192534252105e9	2.4567366416874447e9	1.9239985458700542e9	2.4324401524575543e9	2.2089737671482334e9	2.226665839602005e9
0.961	11.41	2.653441097965632e9	2.8477236081164913e9	2.8361793234791126e9	2.8361793234791126e9	1.920230856476532e9	2.4851668010113335e9	1.9462649283926377e9	2.4605963085975823e9	2.234436463329641e9	2.252443644959335e9
0.961	11.559999999999999	2.6839455621514764e9	2.8802689195603876e9	2.8684025125526466e9	2.8684025125526466e9	1.9417004496294742e9	2.513548206566443e9	1.9684931412644448e9	2.4887042621426973e9	2.259854361379654e9	2.278177359606214e9
0.961	11.709999999999999	2.7144006631991963e9	2.912759406083623e9	2.9005693003406777e9	2.9005693003406777e9	1.9631286584798193e9	2.541881572995148e9	1.9906837439599967e9	2.516764719519477e9	2.285228119913151e9	2.3038676296407804e9
0.961	11.86	2.744807111819022e9	2.9451958606009235e9	2.9326805061942043e9	2.9326805061942043e9	1.9845160914196115e9	2.5701675954509077e9	2.0128372806969209e9	2.5447783678917675e9	2.310558379555911e9	2.329515083544161e9
0.961	12.01	2.775165599635293e9	2.977579054682844e9	2.9647369273571258e9	2.9647369273571258e9	2.0058633403216808e9	2.598406950369319e9	2.0349542810394084e9	2.572745875922524e9	2.3358457636570277e9	2.3551203328775477e9
0.961	12.16	2.805476799930985e9	3.0099097393898697e9	2.9967393398306117e9	2.9967393398306117e9	2.0271709811886191e9	2.626600296199785e9	2.0570352604708347e9	2.600667894496823e9	2.361090878964601e9	2.3806839729434395e9
0.961	12.309999999999999	2.83574136835402e9	3.042188646063362e9	3.028688499194154e9	3.028688499194154e9	2.0484395747689552e9	2.6547482740987773e9	2.0790807209371111e9	2.628545057407543e9	2.386294316267255e9	2.406206583412462e9
0.961	12.459999999999999	2.865959943588521e9	3.074416487077445e9	3.060585141385309e9	3.060585141385309e9	2.0696696671414979e9	2.68285150859015e9	2.1010911513627172e9	2.6563779820072794e9	2.411456651002699e9	2.431688728919639e9
0.961	12.61	2.8961331479925632e9	3.1065939565531955e9	3.092429983440261e9	3.092429983440261e9	2.090861790271612e9	2.7109106081905446e9	2.1230670281409845e9	2.6841672698271475e9	2.4365784438371305e9	2.457130959630549e9
0.961	12.76	2.926261588204381e9	3.1387217310373917e9	3.124223724198411e9	3.124223724198411e9	2.1120164625386655e9	2.7389261660056605e9	2.1450088156006498e9	2.711913507165495e9	2.4616602412149396e9	2.4825338117795324e9
0.961	12.91	2.956345855719435e9	3.1708004701492314e9	3.155967044971988e9	3.155967044971988e9	2.1331341892389948e9	2.7668987602968616e9	2.166916966449375e9	2.7396172656485004e9	2.486702575882617e9	2.507897808182e9
0.961	13.059999999999999	2.986386527440201e9	3.2028308171950665e9	3.1876606101847506e9	3.1876606101847506e9	2.1542154630642347e9	2.7948289550206738e9	2.1887919221961393e9	2.7672791027628427e9	2.511705967387011e9	2.5332234587223783e9
0.961	13.209999999999999	3.0163841661994467e9	3.234813399754708e9	3.219305067979481e9	3.219305067979481e9	2.1752607645563507e9	2.8227173003428392e9	2.210634113553731e9	2.794899562364158e9	2.536670922550374e9	2.5585112608184156e9
0.961	13.36	3.0463393212587643e9	3.2667488302397947e9	3.250901050796619e9	3.250901050796619e9	2.196270562542087e9	2.8505643331283755e9	2.2324439608221593e9	2.822479175161264e9	2.561597935922506e9	2.5837616998640985e9
0.961	13.51	3.0762525287849884e9	3.298637706426828e9	3.28244917592727e9	3.28244917592727e9	2.2172453145468407e9	2.878370577408499e9	2.254221874254498e9	2.8500184591774235e9	2.586487490212515e9	2.6089752496521974e9
0.961	13.66	3.1061243123038073e9	3.3304806119649177e9	3.3139500460397444e9	3.3139500460397444e9	2.238185467189056e9	2.906136544826531e9	2.2759682544058733e9	2.8775179201916203e9	2.6113400567007074e9	2.634152372776743e9
0.961	13.809999999999999	3.135955183133456e9	3.362278116861414e9	3.3454042496829033e9	3.3454042496829033e9	2.2590914565575237e9	2.933862735063623e9	2.297683492466445e9	2.9049780521586246e9	2.636156095631252e9	2.659293521017999e9
0.961	13.959999999999999	3.165745640798774e9	3.3940307779454937e9	3.3768123617664623e9	3.3768123617664623e9	2.2799637085708437e9	2.9615496362449584e9	2.3193679705799766e9	2.93239933761121e9	2.66093605658792e9	2.684399135709915e9
0.961	14.11	3.1954961734269385e9	3.4257391393105235e9	3.4081749440200768e9	3.4081749440200768e9	2.300802639321737e9	2.9891977253285656e9	2.341022062147549e9	2.959782248043746e9	2.6856803788526297e9	2.709469648091163e9
0.961	14.26	3.2252072581257873e9	3.4574037327380385e9	3.4394925454322968e9	3.4394925454322968e9	2.3216086554051347e9	3.0168074684764595e9	2.3626461321185393e9	2.9871272442794185e9	2.7103894917485447e9	2.7345054796408505e9
0.961	14.409999999999998	3.2548793613457947e9	3.489025078102751e9	3.4707657026709175e9	3.4707657026709175e9	2.342382154232984e9	3.0443793214100246e9	2.384240537268916e9	3.0144347768215666e9	2.735063814968347e9	2.7595070423997703e9
0.961	14.559999999999999	3.2845129392268085e9	3.520603683760296e9	3.5019949404842753e9	3.5019949404842753e9	2.363123524334753e9	3.0719137297500706e9	2.405805626467108e9	3.04170528618954e9	2.759703758887784e9	2.784474739277661e9
0.961	14.709999999999999	3.314108437929464e9	3.5521400469181876e9	3.533180772086028e9	3.533180772086028e9	2.383833145645599e9	3.099411129342449e9	2.427341740929012e9	3.0689392032404957e9	2.784309724866578e9	2.809408964347498e9
0.961	14.86	3.3436662939529696e9	3.5836346539915032e9	3.5643236995239167e9	3.5643236995239167e9	2.40451138978186e9	3.126871946569711e9	2.448849214462294e9	3.096136949477704e9	2.8088821055364804e9	2.834310103127364e9
0.9614999999999999	0.01	2.978745631462289e7	4.1548278391361624e7	4.9877279399627365e7	4.9877279399627365e7	3.1493748307800286e7	3.703291856403217e7	2.598997861980241e7	3.1725728787820924e7	3.154150325365951e7	3.1521879169027843e7
0.9614999999999999	0.16	9.706218240354188e7	1.1178024426652734e8	1.1924292138980381e8	1.1924292138980381e8	8.862026397916794e7	1.0098361858620009e8	7.771369599178115e7	9.433005699393795e7	9.151617494792123e7	9.082690205962244e7
0.9614999999999999	0.31	1.449176088965031e8	1.6315050898237604e8	1.6966109473725763e8	1.6966109473725763e8	1.2574702471166925e8	1.4320852086782804e8	1.1307224707729843e8	1.3914762714980066e8	1.3297063699394235e8	1.3012362264199221e8
0.9614999999999999	0.45999999999999996	1.8800220383860275e8	2.091837070678895e8	2.149709488290954e8	2.149709488290954e8	1.5733131149559745e8	1.7850372229508615e8	1.443054588054501e8	1.791614687574589e8	1.692406593709478e8	1.660523433752874e8
0.9614999999999999	0.61	2.2856899412650552e8	2.524147628276756e8	2.5738999060057974e8	2.5738999060057974e8	1.8633404158476225e8	2.0568789318732214e8	1.7332702416336268e8	2.166957042948521e8	2.0309837459639338e8	1.998045106692664e8
0.9614999999999999	0.76	2.687518538552004e8	2.954141689312407e8	2.999907299809617e8	2.999907299809617e8	2.1501623126404962e8	2.467798090241889e8	2.0257556885315222e8	2.5395153155796662e8	2.3667527637906596e8	2.3379067574731913e8
0.9614999999999999	0.9099999999999999	3.0732947020436746e8	3.36596498431708e8	3.4074880581279397e8	3.4074880581279397e8	2.421853960057258e8	2.895657767107264e8	2.3063261503073165e8	2.896518817410576e8	2.687182823768601e8	2.6641331543776074e8
0.9614999999999999	1.06	3.452115748605601e8	3.770393211094352e8	3.8084183120107573e8	3.8084183120107573e8	2.689883318915897e8	3.2939924765072924e8	2.5823871876424363e8	3.247633108869085e8	3.002574773878805e8	2.984505554253528e8
0.9614999999999999	1.21	3.83239473861026e8	4.17742841370015e8	4.2138468589671004e8	4.2138468589671004e8	2.96359591541021e8	3.64993675749459e8	2.861230577244516e8	3.6016108550655365e8	3.3218986385698986e8	3.306924391863393e8
0.9614999999999999	1.3599999999999999	4.202854999041935e8	4.573214802536081e8	4.607569562287811e8	4.607569562287811e8	3.228344639135461e8	3.996074399238644e8	3.1323732130089366e8	3.9461096354506207e8	3.631974858027019e8	3.620452882984238e8
0.9614999999999999	1.51	4.5647978148574865e8	4.95926042533844e8	4.9911679536795557e8	4.9911679536795557e8	3.4853698830261403e8	4.333719404984633e8	3.396847354999767e8	4.2823933701762396e8	3.9340535273851943e8	3.926282427096581e8
0.9614999999999999	1.66	4.929134928703739e8	5.3490013535189e8	5.379489008002614e8	5.379489008002614e8	3.74764660529119e8	4.674364728149851e8	3.663541057348505e8	4.621125669676557e8	4.23932885613015e8	4.234881878692854e8
0.9614999999999999	1.8099999999999998	5.297442952277499e8	5.744283816754243e8	5.774495019031813e8	5.774495019031813e8	4.0167250851661074e8	5.019603711227058e8	3.933693629386724e8	4.9638236569707185e8	4.549307439880433e8	4.5476993301515365e8
0.9614999999999999	1.96	5.66068202325642e8	6.133839968575624e8	6.163615219767848e8	6.163615219767848e8	4.281408291898245e8	5.35982906015728e8	4.1998951363476247e8	5.301635727576447e8	4.854583001934071e8	4.855976435850558e8
0.9614999999999999	2.11	6.019302893765513e8	6.518182702889068e8	6.54737895718789e8	6.54737895718789e8	4.5420971258690363e8	5.695489994492768e8	4.462499954360791e8	5.634998505915617e8	5.1555796497523296e8	5.1601199771898526e8
0.9614999999999999	2.26	6.373687103676717e8	6.897745863249402e8	6.92623381716552e8	6.92623381716552e8	4.799130106834571e8	6.026966484557284e8	4.721807801706669e8	5.96428140113846e8	5.452655892698237e8	5.46047403092414e8
0.9614999999999999	2.4099999999999997	6.724161494198365e8	7.272900860767266e8	7.300562836658937e8	7.300562836658937e8	5.05279657075363e8	6.35458381074664e8	4.978075234421495e8	6.289800725938023e8	5.746118464478534e8	5.757333152141392e8
0.9614999999999999	2.5599999999999996	7.076674929457042e8	7.650638808739859e8	7.677397359264557e8	7.677397359264557e8	5.308372221357358e8	6.684423490632472e8	5.2362033746477693e8	6.617202863805801e8	6.042001481326088e8	6.05623664614994e8
0.9614999999999999	2.7099999999999995	7.438276737880336e8	8.03923647184216e8	8.065050977772934e8	8.065050977772934e8	5.572075430479628e8	7.023684045109187e8	5.501994463445795e8	6.953169547535077e8	6.347444008285707e8	6.363742002684938e8
0.9614999999999999	2.86	7.797387935511304e8	8.425048715692184e8	8.449819071586837e8	8.449819071586837e8	5.833617997938241e8	7.360500682205174e8	5.765872439623053e8	7.286721539893613e8	6.650629896970215e8	6.6690381556386e8
0.9614999999999999	3.01	8.154155109051936e8	8.808240198661923e8	8.831872951253433e8	8.831872951253433e8	6.093129694766787e8	7.695017953363442e8	6.027950448543935e8	7.618001627195498e8	6.951693006029559e8	6.972255734199507e8
0.9614999999999999	3.1599999999999997	8.5087093519146e8	9.188958136280351e8	9.2113657393569e8	9.2113657393569e8	6.350726430952466e8	8.027365092754295e8	6.288329646785067e8	7.947137467522284e8	7.25075298875787e8	7.273511527710781e8
0.9614999999999999	3.3099999999999996	8.861168559135475e8	9.567334888815378e8	9.588435072628938e8	9.588435072628938e8	6.606512322997987e8	8.357658289971914e8	6.547100980914444e8	8.274243835174875e8	7.547917402897923e8	7.572910538940433e8
0.9614999999999999	3.4599999999999995	9.211639293744001e8	9.943490065117695e8	9.963205298361571e8	9.963205298361571e8	6.860581373385198e8	8.686002537802294e8	6.804346633695099e8	8.599424445502331e8	7.843283425681837e8	7.870547653478839e8
0.9614999999999999	3.6099999999999994	9.560218319735652e8	1.0317532250229361e9	1.0335789277592663e9	1.0335789277592663e9	7.113018848462726e8	9.012493149499032e8	7.060141211629157e8	8.922773453365836e8	8.136939261895094e8	8.166509010570153e8
0.9614999999999999	3.76	9.906993872591301e8	1.0689560436879038e9	1.0706289878883975e9	1.0706289878883975e9	7.36390241919079e8	9.337217015964478e8	7.314552728932413e8	9.244376694745952e8	8.428965310386592e8	8.460873138970779e8
0.9614999999999999	3.9099999999999997	1.0252046720957361e9	1.1059665221414123e9	1.107480122601463e9	1.107480122601463e9	7.613303113390638e8	9.66025365601837e8	7.567643429568713e8	9.564312724017717e8	8.719435138447512e8	8.753711905879686e8
0.9614999999999999	4.06	1.0595451060511204e9	1.14279298104841e9	1.1441409748010852e9	1.1441409748010852e9	7.861286116680834e8	9.981676100445126e8	7.819470479186519e8	9.882653687069597e8	9.008416301864443e8	9.045091315695696e8
0.9614999999999999	4.21	1.0937275271760373e9	1.179443087430542e9	1.1806195068977559e9	1.1806195068977559e9	8.107911450844214e8	1.0301551641295171e9	8.07008655159201e8	1.0199466061351578e9	9.295971039886471e8	9.335072187038417e8
